Province,Ma_TP,District,Ma_QH,Ward/Commune,Ma_PX
Vĩnh Long,86,Trà Ôn,862,Thiện Mỹ,29854.0
Vĩnh Long,86,Trà Ôn,862,Lục Sỹ Thành,29857.0
Vĩnh Long,86,Trà Ôn,862,Tích Thiện,29860.0
Vĩnh Long,86,Bình Tân,863,Tân Hưng,29773.0
Vĩnh Long,86,Bình Tân,863,Tân Thành,29776.0
Vĩnh Long,86,Bình Tân,863,Thành Trung,29779.0
Vĩnh Long,86,Bình Tân,863,Tân An Thạnh,29782.0
Vĩnh Long,86,Bình Tân,863,Tân Lược,29785.0
Vĩnh Long,86,Bình Tân,863,Nguyễn Văn Thảnh,29788.0
Vĩnh Long,86,Bình Tân,863,Thành Lợi,29791.0
Vĩnh Long,86,Bình Tân,863,Mỹ Thuận,29794.0
Vĩnh Long,86,Bình Tân,863,Tân Bình,29797.0
Vĩnh Long,86,Bình Tân,863,Tân Quới,29800.0
Đồng Tháp,87,Cao Lãnh,866,11,29863.0
Đồng Tháp,87,Cao Lãnh,866,1,29866.0
Đồng Tháp,87,Cao Lãnh,866,2,29869.0
Đồng Tháp,87,Cao Lãnh,866,4,29872.0
Đồng Tháp,87,Cao Lãnh,866,3,29875.0
Đồng Tháp,87,Cao Lãnh,866,6,29878.0
Đồng Tháp,87,Cao Lãnh,866,Mỹ Ngãi,29881.0
Đồng Tháp,87,Cao Lãnh,866,Mỹ Tân,29884.0
Đồng Tháp,87,Cao Lãnh,866,Mỹ Trà,29887.0
Đồng Tháp,87,Cao Lãnh,866,Mỹ Phú,29888.0
Đồng Tháp,87,Cao Lãnh,866,Tân Thuận Tây,29890.0
Đồng Tháp,87,Cao Lãnh,866,Hoà Thuận,29892.0
Đồng Tháp,87,Cao Lãnh,866,Hòa An,29893.0
Đồng Tháp,87,Cao Lãnh,866,Tân Thuận Đông,29896.0
Đồng Tháp,87,Cao Lãnh,866,Tịnh Thới,29899.0
Đồng Tháp,87,Sa Đéc,867,3,29902.0
Đồng Tháp,87,Sa Đéc,867,1,29905.0
Đồng Tháp,87,Sa Đéc,867,4,29908.0
Đồng Tháp,87,Sa Đéc,867,2,29911.0
Đồng Tháp,87,Sa Đéc,867,Tân Khánh Đông,29914.0
Đồng Tháp,87,Sa Đéc,867,Tân Quy Đông,29917.0
Đồng Tháp,87,Sa Đéc,867,An Hoà,29919.0
Đồng Tháp,87,Sa Đéc,867,Tân Quy Tây,29920.0
Đồng Tháp,87,Sa Đéc,867,Tân Phú Đông,29923.0
Đồng Tháp,87,Hồng Ngự,868,An Lộc,29954.0
Đồng Tháp,87,Hồng Ngự,868,An Thạnh,29955.0
Đồng Tháp,87,Hồng Ngự,868,Bình Thạnh,29959.0
Đồng Tháp,87,Hồng Ngự,868,Tân Hội,29965.0
Đồng Tháp,87,Hồng Ngự,868,An Lạc,29978.0
Đồng Tháp,87,Hồng Ngự,868,An Bình B,29986.0
Đồng Tháp,87,Hồng Ngự,868,An Bình A,29989.0
Đồng Tháp,87,Tân Hồng,869,Sa Rài,29926.0
Đồng Tháp,87,Tân Hồng,869,Tân Hộ Cơ,29929.0
Đồng Tháp,87,Tân Hồng,869,Thông Bình,29932.0
Đồng Tháp,87,Tân Hồng,869,Bình Phú,29935.0
Đồng Tháp,87,Tân Hồng,869,Tân Thành A,29938.0
Đồng Tháp,87,Tân Hồng,869,Tân Thành B,29941.0
Đồng Tháp,87,Tân Hồng,869,Tân Phước,29944.0
Đồng Tháp,87,Tân Hồng,869,Tân Công Chí,29947.0
Đồng Tháp,87,Tân Hồng,869,An Phước,29950.0
Đồng Tháp,87,Hồng Ngự,870,Thường Phước 1,29956.0
Đồng Tháp,87,Hồng Ngự,870,Thường Thới Hậu A,29962.0
Đồng Tháp,87,Hồng Ngự,870,Thường Thới Tiền,29971.0
Đồng Tháp,87,Hồng Ngự,870,Thường Phước 2,29974.0
Đồng Tháp,87,Hồng Ngự,870,Thường Lạc,29977.0
Đồng Tháp,87,Hồng Ngự,870,Long Khánh A,29980.0
Đồng Tháp,87,Hồng Ngự,870,Long Khánh B,29983.0
Đồng Tháp,87,Hồng Ngự,870,Long Thuận,29992.0
Đồng Tháp,87,Hồng Ngự,870,Phú Thuận B,29995.0
Đồng Tháp,87,Hồng Ngự,870,Phú Thuận A,29998.0
Đồng Tháp,87,Tam Nông,871,Tràm Chim,30001.0
Đồng Tháp,87,Tam Nông,871,Hoà Bình,30004.0
Đồng Tháp,87,Tam Nông,871,Tân Công Sính,30007.0
Đồng Tháp,87,Tam Nông,871,Phú Hiệp,30010.0
Đồng Tháp,87,Tam Nông,871,Phú Đức,30013.0
Đồng Tháp,87,Tam Nông,871,Phú Thành B,30016.0
Đồng Tháp,87,Tam Nông,871,An Hòa,30019.0
Đồng Tháp,87,Tam Nông,871,An Long,30022.0
Đồng Tháp,87,Tam Nông,871,Phú Cường,30025.0
Đồng Tháp,87,Tam Nông,871,Phú Ninh,30028.0
Đồng Tháp,87,Tam Nông,871,Phú Thọ,30031.0
Đồng Tháp,87,Tam Nông,871,Phú Thành A,30034.0
Đồng Tháp,87,Tháp Mười,872,Mỹ An,30037.0
Đồng Tháp,87,Tháp Mười,872,Thạnh Lợi,30040.0
Đồng Tháp,87,Tháp Mười,872,Hưng Thạnh,30043.0
Đồng Tháp,87,Tháp Mười,872,Trường Xuân,30046.0
Đồng Tháp,87,Tháp Mười,872,Tân Kiều,30049.0
Đồng Tháp,87,Tháp Mười,872,Mỹ Hòa,30052.0
Đồng Tháp,87,Tháp Mười,872,Mỹ Quý,30055.0
Đồng Tháp,87,Tháp Mười,872,Mỹ Đông,30058.0
Đồng Tháp,87,Tháp Mười,872,Đốc Binh Kiều,30061.0
Đồng Tháp,87,Tháp Mười,872,Mỹ An,30064.0
Đồng Tháp,87,Tháp Mười,872,Phú Điền,30067.0
Đồng Tháp,87,Tháp Mười,872,Láng Biển,30070.0
Đồng Tháp,87,Tháp Mười,872,Thanh Mỹ,30073.0
Đồng Tháp,87,Cao Lãnh,873,Mỹ Thọ,30076.0
Đồng Tháp,87,Cao Lãnh,873,Gáo Giồng,30079.0
Đồng Tháp,87,Cao Lãnh,873,Phương Thịnh,30082.0
Đồng Tháp,87,Cao Lãnh,873,Ba Sao,30085.0
Đồng Tháp,87,Cao Lãnh,873,Phong Mỹ,30088.0
Đồng Tháp,87,Cao Lãnh,873,Tân Nghĩa,30091.0
Đồng Tháp,87,Cao Lãnh,873,Phương Trà,30094.0
Đồng Tháp,87,Cao Lãnh,873,Nhị Mỹ,30097.0
Đồng Tháp,87,Cao Lãnh,873,Mỹ Thọ,30100.0
Đồng Tháp,87,Cao Lãnh,873,Tân Hội Trung,30103.0
Đồng Tháp,87,Cao Lãnh,873,An Bình,30106.0
Đồng Tháp,87,Cao Lãnh,873,Mỹ Hội,30109.0
Đồng Tháp,87,Cao Lãnh,873,Mỹ Hiệp,30112.0
Đồng Tháp,87,Cao Lãnh,873,Mỹ Long,30115.0
Đồng Tháp,87,Cao Lãnh,873,Bình Hàng Trung,30118.0
Đồng Tháp,87,Cao Lãnh,873,Mỹ Xương,30121.0
Đồng Tháp,87,Cao Lãnh,873,Bình Hàng Tây,30124.0
Đồng Tháp,87,Cao Lãnh,873,Bình Thạnh,30127.0
Đồng Tháp,87,Thanh Bình,874,Thanh Bình,30130.0
Đồng Tháp,87,Thanh Bình,874,Tân Quới,30133.0
Đồng Tháp,87,Thanh Bình,874,Tân Hòa,30136.0
Đồng Tháp,87,Thanh Bình,874,An Phong,30139.0
Đồng Tháp,87,Thanh Bình,874,Phú Lợi,30142.0
Đồng Tháp,87,Thanh Bình,874,Tân Mỹ,30145.0
Đồng Tháp,87,Thanh Bình,874,Bình Tấn,30148.0
Đồng Tháp,87,Thanh Bình,874,Tân Huề,30151.0
Đồng Tháp,87,Thanh Bình,874,Tân Bình,30154.0
Đồng Tháp,87,Thanh Bình,874,Tân Thạnh,30157.0
Đồng Tháp,87,Thanh Bình,874,Tân Phú,30160.0
Đồng Tháp,87,Thanh Bình,874,Bình Thành,30163.0
Đồng Tháp,87,Thanh Bình,874,Tân Long,30166.0
Đồng Tháp,87,Lấp Vò,875,Lấp Vò,30169.0
Đồng Tháp,87,Lấp Vò,875,Mỹ An Hưng A,30172.0
Đồng Tháp,87,Lấp Vò,875,Tân Mỹ,30175.0
Đồng Tháp,87,Lấp Vò,875,Mỹ An Hưng B,30178.0
Đồng Tháp,87,Lấp Vò,875,Tân  Khánh Trung,30181.0
Đồng Tháp,87,Lấp Vò,875,Long Hưng A,30184.0
Đồng Tháp,87,Lấp Vò,875,Vĩnh Thạnh,30187.0
Đồng Tháp,87,Lấp Vò,875,Long Hưng B,30190.0
Đồng Tháp,87,Lấp Vò,875,Bình Thành,30193.0
Đồng Tháp,87,Lấp Vò,875,Định An,30196.0
Đồng Tháp,87,Lấp Vò,875,Định Yên,30199.0
Đồng Tháp,87,Lấp Vò,875,Hội An Đông,30202.0
Đồng Tháp,87,Lấp Vò,875,Bình Thạnh Trung,30205.0
Đồng Tháp,87,Lai Vung,876,Lai Vung,30208.0
Đồng Tháp,87,Lai Vung,876,Tân Dương,30211.0
Đồng Tháp,87,Lai Vung,876,Hòa Thành,30214.0
Đồng Tháp,87,Lai Vung,876,Long Hậu,30217.0
Đồng Tháp,87,Lai Vung,876,Tân Phước,30220.0
Đồng Tháp,87,Lai Vung,876,Hòa Long,30223.0
Đồng Tháp,87,Lai Vung,876,Tân Thành,30226.0
Đồng Tháp,87,Lai Vung,876,Long Thắng,30229.0
Đồng Tháp,87,Lai Vung,876,Vĩnh Thới,30232.0
Đồng Tháp,87,Lai Vung,876,Tân Hòa,30235.0
Đồng Tháp,87,Lai Vung,876,Định Hòa,30238.0
Đồng Tháp,87,Lai Vung,876,Phong Hòa,30241.0
Đồng Tháp,87,Châu Thành,877,Cái Tàu Hạ,30244.0
Đồng Tháp,87,Châu Thành,877,An Hiệp,30247.0
Đồng Tháp,87,Châu Thành,877,An Nhơn,30250.0
Đồng Tháp,87,Châu Thành,877,Tân Nhuận Đông,30253.0
Đồng Tháp,87,Châu Thành,877,Tân Bình,30256.0
Đồng Tháp,87,Châu Thành,877,Tân Phú Trung,30259.0
Đồng Tháp,87,Châu Thành,877,Phú Long,30262.0
Đồng Tháp,87,Châu Thành,877,An Phú Thuận,30265.0
Đồng Tháp,87,Châu Thành,877,Phú Hựu,30268.0
Đồng Tháp,87,Châu Thành,877,An Khánh,30271.0
Đồng Tháp,87,Châu Thành,877,Tân Phú,30274.0
Đồng Tháp,87,Châu Thành,877,Hòa Tân,30277.0
An Giang,89,Long Xuyên,883,Mỹ Bình,30280.0
An Giang,89,Long Xuyên,883,Mỹ Long,30283.0
An Giang,89,Long Xuyên,883,Đông Xuyên,30285.0
An Giang,89,Long Xuyên,883,Mỹ Xuyên,30286.0
An Giang,89,Long Xuyên,883,Bình Đức,30289.0
An Giang,89,Long Xuyên,883,Bình Khánh,30292.0
An Giang,89,Long Xuyên,883,Mỹ Phước,30295.0
An Giang,89,Long Xuyên,883,Mỹ Quý,30298.0
An Giang,89,Long Xuyên,883,Mỹ Thới,30301.0
An Giang,89,Long Xuyên,883,Mỹ Thạnh,30304.0
An Giang,89,Long Xuyên,883,Mỹ Hòa,30307.0
An Giang,89,Long Xuyên,883,Mỹ Khánh,30310.0
An Giang,89,Long Xuyên,883,Mỹ Hoà Hưng,30313.0
An Giang,89,Châu Đốc,884,Châu Phú B,30316.0
An Giang,89,Châu Đốc,884,Châu Phú A,30319.0
An Giang,89,Châu Đốc,884,Vĩnh Mỹ,30322.0
An Giang,89,Châu Đốc,884,Núi Sam,30325.0
An Giang,89,Châu Đốc,884,Vĩnh Ngươn,30328.0
An Giang,89,Châu Đốc,884,Vĩnh Tế,30331.0
An Giang,89,Châu Đốc,884,Vĩnh Châu,30334.0
An Giang,89,An Phú,886,An Phú,30337.0
An Giang,89,An Phú,886,Khánh An,30340.0
An Giang,89,An Phú,886,Thị Trấn Long Bình,30341.0
An Giang,89,An Phú,886,Khánh Bình,30343.0
An Giang,89,An Phú,886,Quốc Thái,30346.0
An Giang,89,An Phú,886,Nhơn Hội,30349.0
An Giang,89,An Phú,886,Phú Hữu,30352.0
An Giang,89,An Phú,886,Phú Hội,30355.0
An Giang,89,An Phú,886,Phước Hưng,30358.0
An Giang,89,An Phú,886,Vĩnh Lộc,30361.0
An Giang,89,An Phú,886,Vĩnh Hậu,30364.0
An Giang,89,An Phú,886,Vĩnh Trường,30367.0
An Giang,89,An Phú,886,Vĩnh Hội Đông,30370.0
An Giang,89,An Phú,886,Đa Phước,30373.0
An Giang,89,Tân Châu,887,Long Thạnh,30376.0
An Giang,89,Tân Châu,887,Long Hưng,30377.0
An Giang,89,Tân Châu,887,Long Châu,30378.0
An Giang,89,Tân Châu,887,Phú Lộc,30379.0
An Giang,89,Tân Châu,887,Vĩnh Xương,30382.0
An Giang,89,Tân Châu,887,Vĩnh Hòa,30385.0
An Giang,89,Tân Châu,887,Tân Thạnh,30387.0
An Giang,89,Tân Châu,887,Tân An,30388.0
An Giang,89,Tân Châu,887,Long An,30391.0
An Giang,89,Tân Châu,887,Long Phú,30394.0
An Giang,89,Tân Châu,887,Châu Phong,30397.0
An Giang,89,Tân Châu,887,Phú Vĩnh,30400.0
An Giang,89,Tân Châu,887,Lê Chánh,30403.0
An Giang,89,Tân Châu,887,Long Sơn,30412.0
An Giang,89,Phú Tân,888,Phú Mỹ,30406.0
An Giang,89,Phú Tân,888,Chợ Vàm,30409.0
An Giang,89,Phú Tân,888,Long Hoà,30415.0
An Giang,89,Phú Tân,888,Phú Long,30418.0
An Giang,89,Phú Tân,888,Phú Lâm,30421.0
An Giang,89,Phú Tân,888,Phú Hiệp,30424.0
An Giang,89,Phú Tân,888,Phú Thạnh,30427.0
An Giang,89,Phú Tân,888,Hoà Lạc,30430.0
An Giang,89,Phú Tân,888,Phú Thành,30433.0
An Giang,89,Phú Tân,888,Phú An,30436.0
An Giang,89,Phú Tân,888,Phú Xuân,30439.0
An Giang,89,Phú Tân,888,Hiệp Xương,30442.0
An Giang,89,Phú Tân,888,Phú Bình,30445.0
An Giang,89,Phú Tân,888,Phú Thọ,30448.0
An Giang,89,Phú Tân,888,Phú Hưng,30451.0
An Giang,89,Phú Tân,888,Bình Thạnh Đông,30454.0
An Giang,89,Phú Tân,888,Tân Hòa,30457.0
An Giang,89,Phú Tân,888,Tân Trung,30460.0
An Giang,89,Châu Phú,889,Cái Dầu,30463.0
An Giang,89,Châu Phú,889,Khánh Hòa,30466.0
An Giang,89,Châu Phú,889,Mỹ Đức,30469.0
An Giang,89,Châu Phú,889,Mỹ Phú,30472.0
An Giang,89,Châu Phú,889,Ô Long Vỹ,30475.0
An Giang,89,Châu Phú,889,Vĩnh Thạnh Trung,30478.0
An Giang,89,Châu Phú,889,Thạnh Mỹ Tây,30481.0
An Giang,89,Châu Phú,889,Bình Long,30484.0
An Giang,89,Châu Phú,889,Bình Mỹ,30487.0
An Giang,89,Châu Phú,889,Bình Thủy,30490.0
An Giang,89,Châu Phú,889,Đào Hữu Cảnh,30493.0
An Giang,89,Châu Phú,889,Bình Phú,30496.0
An Giang,89,Châu Phú,889,Bình Chánh,30499.0
An Giang,89,Tịnh Biên,890,Nhà Bàng,30502.0
An Giang,89,Tịnh Biên,890,Chi Lăng,30505.0
An Giang,89,Tịnh Biên,890,Núi Voi,30508.0
An Giang,89,Tịnh Biên,890,Nhơn Hưng,30511.0
An Giang,89,Tịnh Biên,890,An Phú,30514.0
An Giang,89,Tịnh Biên,890,Thới Sơn,30517.0
An Giang,89,Tịnh Biên,890,Tịnh Biên,30520.0
An Giang,89,Tịnh Biên,890,Văn Giáo,30523.0
An Giang,89,Tịnh Biên,890,An Cư,30526.0
An Giang,89,Tịnh Biên,890,An Nông,30529.0
An Giang,89,Tịnh Biên,890,Vĩnh Trung,30532.0
An Giang,89,Tịnh Biên,890,Tân Lợi,30535.0
An Giang,89,Tịnh Biên,890,An Hảo,30538.0
An Giang,89,Tịnh Biên,890,Tân Lập,30541.0
An Giang,89,Tri Tôn,891,Tri Tôn,30544.0
An Giang,89,Tri Tôn,891,Ba Chúc,30547.0
An Giang,89,Tri Tôn,891,Lạc Quới,30550.0
An Giang,89,Tri Tôn,891,Lê Trì,30553.0
An Giang,89,Tri Tôn,891,Vĩnh Gia,30556.0
An Giang,89,Tri Tôn,891,Vĩnh Phước,30559.0
An Giang,89,Tri Tôn,891,Châu Lăng,30562.0
An Giang,89,Tri Tôn,891,Lương Phi,30565.0
An Giang,89,Tri Tôn,891,Lương An Trà,30568.0
An Giang,89,Tri Tôn,891,Tà Đảnh,30571.0
An Giang,89,Tri Tôn,891,Núi Tô,30574.0
An Giang,89,Tri Tôn,891,An Tức,30577.0
An Giang,89,Tri Tôn,891,Cô Tô,30580.0
An Giang,89,Tri Tôn,891,Tân Tuyến,30583.0
An Giang,89,Tri Tôn,891,Ô Lâm,30586.0
An Giang,89,Châu Thành,892,An Châu,30589.0
An Giang,89,Châu Thành,892,An Hòa,30592.0
An Giang,89,Châu Thành,892,Cần Đăng,30595.0
An Giang,89,Châu Thành,892,Vĩnh Hanh,30598.0
An Giang,89,Châu Thành,892,Bình Thạnh,30601.0
An Giang,89,Châu Thành,892,Vĩnh Bình,30604.0
An Giang,89,Châu Thành,892,Bình Hòa,30607.0
An Giang,89,Châu Thành,892,Vĩnh An,30610.0
An Giang,89,Châu Thành,892,Hòa Bình Thạnh,30613.0
An Giang,89,Châu Thành,892,Vĩnh Lợi,30616.0
An Giang,89,Châu Thành,892,Vĩnh Nhuận,30619.0
An Giang,89,Châu Thành,892,Tân Phú,30622.0
An Giang,89,Châu Thành,892,Vĩnh Thành,30625.0
An Giang,89,Chợ Mới,893,Chợ Mới,30628.0
An Giang,89,Chợ Mới,893,Mỹ Luông,30631.0
An Giang,89,Chợ Mới,893,Kiến An,30634.0
An Giang,89,Chợ Mới,893,Mỹ Hội Đông,30637.0
An Giang,89,Chợ Mới,893,Long Điền A,30640.0
An Giang,89,Chợ Mới,893,Tấn Mỹ,30643.0
An Giang,89,Chợ Mới,893,Long Điền B,30646.0
An Giang,89,Chợ Mới,893,Kiến Thành,30649.0
An Giang,89,Chợ Mới,893,Mỹ Hiệp,30652.0
An Giang,89,Chợ Mới,893,Mỹ An,30655.0
An Giang,89,Chợ Mới,893,Nhơn Mỹ,30658.0
An Giang,89,Chợ Mới,893,Long Giang,30661.0
An Giang,89,Chợ Mới,893,Long Kiến,30664.0
An Giang,89,Chợ Mới,893,Bình Phước Xuân,30667.0
An Giang,89,Chợ Mới,893,An Thạnh Trung,30670.0
An Giang,89,Chợ Mới,893,Hội An,30673.0
An Giang,89,Chợ Mới,893,Hòa Bình,30676.0
An Giang,89,Chợ Mới,893,Hòa An,30679.0
An Giang,89,Thoại Sơn,894,Núi Sập,30682.0
An Giang,89,Thoại Sơn,894,Phú Hoà,30685.0
An Giang,89,Thoại Sơn,894,Thị Trấn Óc Eo,30688.0
An Giang,89,Thoại Sơn,894,Tây Phú,30691.0
An Giang,89,Thoại Sơn,894,An Bình,30692.0
An Giang,89,Thoại Sơn,894,Vĩnh Phú,30694.0
An Giang,89,Thoại Sơn,894,Vĩnh Trạch,30697.0
An Giang,89,Thoại Sơn,894,Phú Thuận,30700.0
An Giang,89,Thoại Sơn,894,Vĩnh Chánh,30703.0
An Giang,89,Thoại Sơn,894,Định Mỹ,30706.0
An Giang,89,Thoại Sơn,894,Định Thành,30709.0
An Giang,89,Thoại Sơn,894,Mỹ Phú Đông,30712.0
An Giang,89,Thoại Sơn,894,Vọng Đông,30715.0
An Giang,89,Thoại Sơn,894,Vĩnh Khánh,30718.0
An Giang,89,Thoại Sơn,894,Thoại Giang,30721.0
An Giang,89,Thoại Sơn,894,Bình Thành,30724.0
An Giang,89,Thoại Sơn,894,Vọng Thê,30727.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Thanh Vân,30730.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Thanh,30733.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Quang,30736.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Hiệp,30739.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Bảo,30742.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Lạc,30745.0
Kiên Giang,91,Rạch Giá,899,An Hòa,30748.0
Kiên Giang,91,Rạch Giá,899,An Bình,30751.0
Kiên Giang,91,Rạch Giá,899,Rạch Sỏi,30754.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Lợi,30757.0
Kiên Giang,91,Rạch Giá,899,Vĩnh Thông,30760.0
Kiên Giang,91,Rạch Giá,899,Phi Thông,30763.0
Kiên Giang,91,Hà Tiên,900,Tô Châu,30766.0
Kiên Giang,91,Hà Tiên,900,Đông Hồ,30769.0
Kiên Giang,91,Hà Tiên,900,Bình San,30772.0
Kiên Giang,91,Hà Tiên,900,Pháo Đài,30775.0
Kiên Giang,91,Hà Tiên,900,Mỹ Đức,30778.0
Kiên Giang,91,Hà Tiên,900,Tiên Hải,30781.0
Kiên Giang,91,Hà Tiên,900,Thuận Yên,30784.0
Kiên Giang,91,Kiên Lương,902,Kiên Lương,30787.0
Kiên Giang,91,Kiên Lương,902,Kiên Bình,30790.0
Kiên Giang,91,Kiên Lương,902,Hòa Điền,30802.0
Kiên Giang,91,Kiên Lương,902,Dương Hòa,30805.0
Kiên Giang,91,Kiên Lương,902,Bình An,30808.0
Kiên Giang,91,Kiên Lương,902,Bình Trị,30809.0
Kiên Giang,91,Kiên Lương,902,Sơn Hải,30811.0
Kiên Giang,91,Kiên Lương,902,Hòn Nghệ,30814.0
Kiên Giang,91,Hòn Đất,903,Hòn Đất,30817.0
Kiên Giang,91,Hòn Đất,903,Sóc Sơn,30820.0
Kiên Giang,91,Hòn Đất,903,Bình Sơn,30823.0
Kiên Giang,91,Hòn Đất,903,Bình Giang,30826.0
Kiên Giang,91,Hòn Đất,903,Mỹ Thái,30828.0
Kiên Giang,91,Hòn Đất,903,Nam Thái Sơn,30829.0
Kiên Giang,91,Hòn Đất,903,Mỹ Hiệp Sơn,30832.0
Kiên Giang,91,Hòn Đất,903,Sơn Kiên,30835.0
Kiên Giang,91,Hòn Đất,903,Sơn Bình,30836.0
Kiên Giang,91,Hòn Đất,903,Mỹ Thuận,30838.0
Kiên Giang,91,Hòn Đất,903,Lình Huỳnh,30840.0
Kiên Giang,91,Hòn Đất,903,Thổ Sơn,30841.0
