Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Ma_TP,Ma_QH,Ma_PX
55.0,4.0,6.0,1.0,2.0,1.0,2.9,79.0,786.0,27643.0
90.0,7.5,7.0,1.0,2.0,1.0,5.0,79.0,777.0,27454.0
118.5,5.5,16.5,3.0,3.0,3.0,7.35,1.0,250.0,8992.0
98.0,4.5,6.0,3.0,5.0,5.0,9.9,79.0,769.0,26821.0
53.0,4.5,6.0,4.0,4.0,3.0,8.9,1.0,9.0,352.0
42.0,4.5,6.0,4.0,4.0,3.0,6.5,1.0,9.0,349.0
43.0,4.5,6.0,4.0,4.0,3.0,7.4,1.0,9.0,352.0
144.0,7.6,7.0,3.0,2.0,3.0,9.3,79.0,769.0,26866.0
205.0,11.0,6.0,1.0,3.0,2.0,8.9,48.0,492.0,20254.0
55.0,5.0,5.5,3.0,3.0,3.0,5.5,48.0,494.0,20284.0
116.0,8.0,5.0,1.0,3.0,3.0,6.99,48.0,494.0,20284.0
40.3,3.6,3.0,5.0,6.0,3.0,4.6,1.0,20.0,664.0
55.0,4.0,6.0,5.0,3.0,2.0,8.6,1.0,4.0,139.0
57.0,4.5,6.0,4.0,3.0,3.0,7.2,1.0,17.0,454.0
45.0,4.5,6.0,3.0,3.0,3.0,3.55,1.0,20.0,664.0
70.0,4.5,6.0,4.0,4.0,3.0,4.85,1.0,20.0,667.0
123.0,8.0,65.0,3.0,3.0,3.0,3.6,75.0,742.0,26488.0
56.0,4.0,6.0,3.0,4.0,4.0,6.7,1.0,268.0,9886.0
76.48,12.0,6.0,4.0,4.0,4.0,9.6,79.0,767.0,27025.0
78.0,4.5,6.0,3.0,3.0,3.0,2.95,27.0,258.0,9217.0
80.0,4.5,13.0,5.0,3.0,3.0,4.76,38.0,380.0,14797.0
40.0,4.0,5.0,2.0,2.0,2.0,2.55,48.0,492.0,20245.0
54.5,4.5,6.0,2.0,3.0,2.0,6.0,79.0,767.0,27028.0
33.0,3.9,6.0,5.0,3.0,5.0,4.5,1.0,4.0,151.0
37.0,5.0,5.0,6.0,4.0,5.0,6.45,1.0,4.0,151.0
48.0,4.0,18.0,7.0,4.0,7.0,9.2,1.0,268.0,9550.0
72.0,4.5,6.0,5.0,5.0,7.0,6.1,79.0,767.0,27019.0
32.0,4.0,2.5,4.0,3.0,3.0,3.6,1.0,21.0,598.0
38.0,4.5,6.0,4.0,3.0,3.0,6.3,1.0,5.0,167.0
48.0,4.5,6.0,4.0,4.0,3.0,8.5,1.0,9.0,352.0
27.0,4.0,4.0,2.0,2.0,2.0,3.2,79.0,764.0,26897.0
132.8,4.95,6.0,3.0,8.0,8.0,6.8,79.0,769.0,26794.0
30.0,5.0,4.0,5.0,6.0,4.0,7.0,1.0,5.0,167.0
40.0,4.5,6.0,5.0,3.0,4.0,7.2,1.0,9.0,352.0
40.0,4.5,6.0,5.0,4.0,3.0,7.0,1.0,3.0,109.0
135.0,12.0,7.0,5.0,5.0,5.0,9.5,22.0,193.0,6676.0
52.0,4.5,6.0,3.0,3.0,3.0,4.7,79.0,766.0,26992.0
32.0,4.5,6.0,2.0,2.0,2.0,3.65,79.0,764.0,26884.0
65.0,4.0,5.0,3.0,3.0,2.0,5.0,1.0,17.0,478.0
45.0,5.4,4.0,3.0,4.0,4.0,7.15,1.0,268.0,9562.0
40.0,4.5,6.0,4.0,4.0,3.0,6.5,1.0,9.0,349.0
37.0,4.0,6.0,5.0,3.0,3.0,6.8,1.0,9.0,352.0
52.0,4.5,6.0,5.0,3.0,3.0,8.3,1.0,3.0,112.0
50.0,45.0,6.0,5.0,6.0,4.0,7.5,1.0,8.0,313.0
88.0,4.0,8.0,3.0,4.0,5.0,6.8,79.0,786.0,27643.0
37.0,4.5,6.0,4.0,4.0,3.0,6.4,1.0,9.0,349.0
60.0,4.5,6.0,2.0,4.0,2.0,5.5,79.0,764.0,26882.0
36.0,4.5,2.5,5.0,4.0,4.0,6.9,1.0,7.0,295.0
45.0,5.4,5.0,5.0,4.0,5.0,7.1,1.0,268.0,9562.0
36.0,4.62,2.2,5.0,4.0,4.0,5.0,1.0,8.0,325.0
31.0,4.5,3.0,3.0,2.0,3.0,6.0,79.0,768.0,27085.0
64.0,5.0,3.0,2.0,2.0,2.0,3.5,48.0,491.0,20215.0
50.0,4.0,4.5,4.0,4.0,4.0,8.9,1.0,8.0,310.0
60.0,5.0,3.0,3.0,3.0,2.0,6.6,1.0,3.0,103.0
50.0,4.5,6.0,5.0,6.0,5.0,5.8,1.0,8.0,304.0
40.0,4.5,6.0,3.0,3.0,3.0,6.8,1.0,3.0,112.0
81.0,9.0,6.0,3.0,4.0,5.0,5.2,79.0,786.0,27655.0
50.0,4.5,6.0,4.0,4.0,3.0,7.65,1.0,7.0,298.0
45.0,4.5,6.0,5.0,4.0,3.0,6.8,1.0,3.0,112.0
48.0,4.5,6.0,5.0,6.0,5.0,5.9,1.0,8.0,310.0
37.0,3.5,3.0,4.0,4.0,3.0,3.7,1.0,268.0,9568.0
51.0,5.0,6.0,3.0,2.0,2.0,6.0,79.0,767.0,27031.0
40.0,4.0,12.0,4.0,3.0,2.0,5.6,79.0,767.0,27025.0
86.0,1.95,10.0,3.0,3.0,3.0,2.3,82.0,816.0,28297.0
46.0,4.5,6.0,5.0,3.0,3.0,7.8,1.0,5.0,166.0
55.0,4.0,6.0,4.0,3.0,3.0,7.65,1.0,5.0,163.0
35.0,4.0,2.5,2.0,2.0,2.0,3.38,79.0,764.0,26899.0
32.0,3.5,2.0,5.0,3.0,3.0,3.29,1.0,268.0,9571.0
80.0,5.0,6.0,4.0,4.0,4.0,7.9,79.0,769.0,26815.0
32.0,3.2,4.0,3.0,4.0,3.0,1.75,79.0,786.0,27655.0
85.0,4.5,10.0,3.0,4.0,3.0,3.2,31.0,312.0,11623.0
38.0,4.5,6.0,5.0,5.0,5.0,8.6,1.0,7.0,295.0
50.0,4.5,6.0,4.0,4.0,3.0,5.98,1.0,7.0,295.0
56.0,4.5,6.0,5.0,3.0,3.0,9.4,79.0,764.0,26878.0
82.0,6.5,5.5,3.0,3.0,2.0,6.8,48.0,492.0,20257.0
68.0,4.5,6.0,2.0,3.0,3.0,4.35,79.0,764.0,26881.0
50.0,4.5,6.0,2.0,2.0,2.0,4.0,79.0,764.0,26884.0
128.0,4.5,6.0,2.0,3.0,3.0,5.5,79.0,784.0,27574.0
160.0,9.0,6.0,3.0,3.0,3.0,6.2,79.0,784.0,27574.0
264.0,4.5,6.0,1.0,3.0,3.0,7.2,79.0,784.0,27574.0
34.0,3.4,4.0,4.0,4.0,3.0,5.7,1.0,8.0,337.0
48.0,4.5,6.0,5.0,4.0,4.0,7.2,1.0,268.0,9562.0
60.0,4.0,8.0,5.0,4.0,5.0,8.85,79.0,766.0,27007.0
32.0,4.5,6.0,5.0,6.0,5.0,4.95,1.0,21.0,620.0
62.0,4.0,5.0,3.0,3.0,3.0,2.75,31.0,312.0,11623.0
36.0,4.0,16.0,4.0,4.0,4.0,5.85,79.0,767.0,27019.0
57.0,4.5,6.0,4.0,4.0,5.0,5.6,79.0,764.0,26899.0
52.0,4.5,6.0,4.0,3.0,3.0,5.8,1.0,19.0,634.0
32.0,4.5,6.0,5.0,3.0,4.0,4.5,1.0,21.0,619.0
32.0,4.5,6.0,3.0,3.0,2.0,1.9,1.0,277.0,10021.0
67.0,4.5,6.0,3.0,1.0,1.0,4.4,1.0,19.0,626.0
160.0,8.0,16.0,3.0,4.0,4.0,6.2,75.0,731.0,26380.0
54.0,4.5,3.0,3.0,3.0,3.0,2.75,31.0,312.0,11623.0
40.0,4.0,3.0,5.0,9.0,9.0,7.5,1.0,9.0,349.0
60.0,4.0,7.0,2.0,2.0,2.0,3.35,74.0,724.0,25957.0
26.0,3.3,2.0,4.0,2.0,4.0,1.5,1.0,9.0,364.0
45.0,4.0,4.0,2.0,2.0,2.0,4.8,79.0,764.0,26899.0
52.0,6.0,4.0,1.0,3.0,3.0,3.95,1.0,18.0,574.0
40.0,5.0,6.0,4.0,3.0,3.0,5.6,1.0,21.0,604.0
45.0,3.0,6.0,4.0,4.0,3.0,5.5,1.0,268.0,9565.0
112.0,5.0,20.0,3.0,3.0,3.0,7.6,74.0,724.0,25957.0
60.0,4.0,12.0,2.0,2.0,2.0,2.55,74.0,725.0,25969.0
47.0,5.15,14.0,3.0,2.0,1.0,6.4,56.0,568.0,22366.0
36.0,4.0,3.0,6.0,3.0,4.0,5.5,1.0,8.0,337.0
43.0,5.2,6.0,4.0,4.0,3.0,5.45,1.0,8.0,328.0
39.0,3.6,3.0,4.0,2.0,2.0,5.3,1.0,8.0,307.0
30.0,4.5,6.0,4.0,3.0,3.0,6.9,1.0,6.0,199.0
56.8,4.0,2.0,1.0,1.0,1.0,2.05,56.0,568.0,22357.0
66.0,4.5,6.0,3.0,3.0,3.0,5.2,79.0,767.0,27016.0
60.0,4.0,8.0,4.0,5.0,5.0,8.0,79.0,767.0,27019.0
48.0,3.4,2.5,5.0,3.0,3.0,5.45,1.0,8.0,319.0
89.0,4.5,10.0,2.0,4.0,2.0,5.3,48.0,491.0,20206.0
30.0,4.4,6.0,5.0,3.0,3.0,4.55,1.0,268.0,9886.0
33.0,4.5,6.0,3.0,3.0,2.0,1.7,1.0,268.0,10117.0
30.0,4.5,6.0,5.0,3.0,4.0,3.25,1.0,274.0,9889.0
32.0,4.0,3.0,5.0,3.0,4.0,5.8,1.0,7.0,295.0
31.0,4.5,6.0,4.0,4.0,2.0,4.95,1.0,19.0,631.0
25.0,4.5,6.0,4.0,3.0,3.0,3.35,1.0,9.0,361.0
46.0,3.0,6.0,4.0,4.0,4.0,4.3,1.0,268.0,9565.0
50.0,4.0,3.5,4.0,3.0,3.0,3.6,1.0,274.0,9835.0
82.8,4.0,6.0,4.0,4.0,4.0,6.9,79.0,766.0,27007.0
105.0,7.0,6.0,4.0,6.0,6.0,8.3,79.0,785.0,27622.0
52.0,4.0,6.0,2.0,2.0,3.0,4.86,79.0,764.0,26881.0
85.0,4.5,6.0,2.0,3.0,3.0,2.65,48.0,492.0,20239.0
90.0,4.5,6.0,1.0,2.0,1.0,6.0,48.0,494.0,20284.0
35.0,4.5,6.0,5.0,3.0,4.0,6.0,1.0,268.0,9544.0
90.0,5.0,5.5,2.0,3.0,2.0,4.49,48.0,493.0,20263.0
92.0,4.5,7.0,1.0,2.0,1.0,5.0,48.0,493.0,20281.0
70.0,4.5,6.0,2.0,3.0,3.0,6.69,48.0,493.0,20275.0
27.0,5.3,4.0,3.0,3.0,3.0,5.2,1.0,2.0,67.0
36.0,4.5,4.0,2.0,2.0,2.0,3.68,79.0,767.0,27025.0
50.0,4.0,4.0,5.0,4.0,4.0,8.5,1.0,268.0,9556.0
133.8,4.5,10.0,1.0,2.0,1.0,1.3,72.0,703.0,25462.0
43.0,3.8,10.0,4.0,3.0,3.0,8.3,1.0,4.0,121.0
31.0,4.5,6.0,5.0,3.0,3.0,3.9,1.0,4.0,136.0
140.0,4.0,6.0,1.0,3.0,3.0,4.8,68.0,672.0,24796.0
44.0,4.0,6.0,1.0,1.0,1.0,4.2,79.0,777.0,27436.0
30.0,4.0,2.5,3.0,2.0,2.0,3.25,1.0,21.0,617.0
88.75,4.5,6.0,3.0,4.0,3.0,5.5,92.0,919.0,31192.0
100.0,5.0,5.0,2.0,3.0,3.0,9.9,79.0,769.0,26824.0
38.7,4.5,6.0,4.0,4.0,2.0,6.15,1.0,4.0,145.0
78.0,6.0,6.0,3.0,3.0,3.0,9.4,33.0,326.0,12031.0
48.0,4.5,6.0,5.0,3.0,3.0,5.5,33.0,326.0,12034.0
57.0,3.51,4.0,4.0,4.0,5.0,5.8,79.0,764.0,26899.0
55.0,4.5,6.0,4.0,4.0,3.0,5.65,1.0,4.0,154.0
72.0,4.5,13.0,3.0,3.0,3.0,4.3,74.0,724.0,25948.0
58.0,4.5,6.0,1.0,3.0,3.0,4.1,1.0,4.0,148.0
33.0,5.0,6.0,5.0,4.0,3.0,6.8,1.0,4.0,148.0
37.0,5.0,6.0,4.0,3.0,4.0,9.8,1.0,9.0,352.0
76.0,4.0,10.0,4.0,4.0,5.0,7.7,79.0,767.0,27022.0
37.0,4.6,6.0,5.0,3.0,4.0,4.95,1.0,4.0,118.0
63.0,4.2,5.0,4.0,5.0,7.0,8.2,79.0,766.0,27007.0
45.0,4.5,6.0,5.0,7.0,7.0,7.5,1.0,8.0,319.0
62.0,4.5,6.0,3.0,3.0,3.0,7.0,79.0,764.0,26881.0
75.0,5.0,5.0,2.0,3.0,2.0,3.65,74.0,724.0,25942.0
56.0,4.0,5.0,5.0,5.0,6.0,7.69,79.0,764.0,26872.0
28.0,4.5,6.0,4.0,3.0,3.0,10.0,1.0,9.0,355.0
64.0,4.5,6.0,3.0,4.0,4.0,3.6,74.0,725.0,25972.0
30.0,4.5,6.0,6.0,6.0,5.0,4.2,1.0,20.0,655.0
82.0,4.1,10.0,2.0,3.0,3.0,8.2,79.0,767.0,27037.0
38.0,4.0,35.0,5.0,3.0,4.0,4.5,1.0,4.0,148.0
50.0,3.5,10.0,4.0,3.0,3.0,7.5,1.0,268.0,9550.0
43.0,4.5,6.0,5.0,5.0,3.0,8.5,1.0,9.0,349.0
100.0,4.5,6.0,3.0,5.0,5.0,5.6,22.0,203.0,7012.0
51.0,4.0,6.0,2.0,3.0,3.0,5.62,1.0,268.0,9547.0
42.0,4.0,4.0,5.0,4.0,5.0,8.3,1.0,8.0,325.0
18.0,4.5,6.0,2.0,3.0,3.0,2.45,79.0,769.0,26821.0
126.6,6.65,12.0,3.0,3.0,3.0,5.5,56.0,568.0,22378.0
51.0,4.5,6.0,1.0,3.0,3.0,4.3,79.0,764.0,26899.0
31.0,4.8,4.0,5.0,3.0,3.0,4.95,1.0,8.0,340.0
52.0,4.5,6.0,4.0,4.0,3.0,4.0,79.0,769.0,26866.0
60.0,4.0,7.0,5.0,6.0,5.0,8.8,79.0,767.0,27010.0
89.0,4.5,10.0,2.0,4.0,3.0,4.3,56.0,568.0,22372.0
162.0,6.0,2.0,3.0,2.0,2.0,3.5,56.0,568.0,22345.0
40.0,4.5,6.0,5.0,3.0,3.0,4.2,1.0,4.0,121.0
35.0,4.0,3.0,5.0,3.0,4.0,4.95,1.0,8.0,328.0
45.0,4.2,6.0,5.0,4.0,4.0,5.3,1.0,8.0,331.0
64.0,4.0,10.0,3.0,3.0,2.0,5.7,79.0,777.0,27454.0
62.0,4.5,6.0,3.0,5.0,3.0,7.95,1.0,21.0,613.0
60.0,4.0,7.0,3.0,3.0,3.0,5.2,79.0,777.0,27454.0
94.0,6.0,4.0,2.0,3.0,3.0,3.75,56.0,568.0,22390.0
58.0,4.0,4.0,3.0,4.0,3.0,5.2,79.0,777.0,27451.0
45.8,5.0,3.0,1.0,2.0,2.0,2.59,56.0,568.0,22327.0
42.0,4.5,6.0,6.0,5.0,4.0,9.9,1.0,5.0,163.0
30.0,4.0,6.0,5.0,3.0,3.0,2.55,1.0,268.0,10123.0
54.0,4.5,6.0,4.0,3.0,3.0,8.99,1.0,19.0,626.0
40.0,4.5,6.0,3.0,3.0,3.0,4.6,1.0,4.0,154.0
40.0,4.0,12.0,3.0,3.0,3.0,5.6,79.0,767.0,27025.0
73.0,4.0,8.0,2.0,3.0,1.0,4.5,79.0,777.0,27448.0
112.6,4.0,5.0,1.0,2.0,2.0,4.65,48.0,492.0,20251.0
52.0,4.8,15.0,5.0,4.0,3.0,6.3,1.0,268.0,9565.0
42.0,4.0,8.0,2.0,2.0,3.0,3.6,79.0,786.0,27652.0
60.0,5.0,4.0,5.0,3.0,3.0,8.9,1.0,4.0,133.0
43.0,4.5,6.0,5.0,3.0,3.0,6.46,1.0,6.0,229.0
39.0,4.5,3.0,5.0,8.0,3.0,5.9,1.0,9.0,343.0
75.0,4.5,3.0,3.0,4.0,3.0,8.5,1.0,9.0,349.0
47.0,4.5,3.0,2.0,2.0,2.0,2.5,79.0,769.0,26848.0
75.0,5.0,6.0,2.0,3.0,3.0,5.65,79.0,764.0,26898.0
68.8,4.3,8.0,3.0,3.0,3.0,9.7,79.0,766.0,27004.0
56.0,4.5,6.0,2.0,5.0,2.0,4.3,79.0,767.0,27028.0
61.9,4.0,5.0,3.0,3.0,3.0,7.9,79.0,769.0,26827.0
40.0,7.3,4.0,5.0,3.0,3.0,7.7,1.0,4.0,139.0
35.0,5.0,6.0,5.0,3.0,4.0,5.65,1.0,5.0,163.0
81.0,4.5,19.0,4.0,4.0,6.0,8.3,27.0,256.0,9172.0
37.0,4.5,6.0,5.0,3.0,4.0,4.95,1.0,4.0,118.0
48.0,4.5,6.0,4.0,3.0,3.0,8.5,1.0,268.0,9542.0
33.0,13.0,6.0,3.0,3.0,3.0,7.8,1.0,268.0,9542.0
45.0,4.5,6.0,5.0,3.0,4.0,9.5,1.0,268.0,9542.0
92.4,4.5,6.0,3.0,4.0,5.0,8.9,79.0,786.0,27655.0
65.5,5.0,12.0,5.0,6.0,6.0,5.9,56.0,568.0,22378.0
75.0,5.0,5.0,2.0,3.0,2.0,3.65,74.0,724.0,25942.0
70.73,4.5,46.0,2.0,2.0,2.0,3.65,56.0,568.0,22375.0
58.0,4.0,5.0,4.0,4.0,4.0,5.85,79.0,764.0,26899.0
46.0,4.5,3.5,6.0,6.0,6.0,7.75,1.0,5.0,163.0
70.0,5.0,6.0,4.0,5.0,5.0,9.5,48.0,494.0,20284.0
35.0,39.0,25.0,5.0,4.0,4.0,5.69,1.0,7.0,295.0
57.0,4.5,6.0,3.0,3.0,3.0,2.95,1.0,275.0,9937.0
45.0,4.5,6.0,5.0,3.0,3.0,5.3,1.0,8.0,322.0
97.0,6.0,7.5,3.0,3.0,3.0,7.2,48.0,491.0,20224.0
82.0,5.0,6.0,2.0,2.0,2.0,4.3,48.0,491.0,20224.0
40.0,4.4,6.0,4.0,3.0,3.0,3.8,48.0,491.0,20224.0
43.0,4.3,6.0,4.0,2.0,3.0,3.43,48.0,491.0,20209.0
40.0,4.0,3.0,5.0,4.0,4.0,5.35,1.0,8.0,316.0
77.0,4.5,4.0,3.0,5.0,4.0,3.3,79.0,784.0,27562.0
75.0,4.0,6.0,2.0,3.0,3.0,6.5,79.0,764.0,26878.0
42.0,4.4,6.0,5.0,3.0,3.0,9.3,1.0,9.0,349.0
54.0,4.5,4.5,5.0,5.0,3.0,7.5,79.0,764.0,26881.0
37.0,4.5,6.0,4.0,4.0,3.0,7.4,1.0,8.0,307.0
48.0,4.5,6.0,2.0,3.0,2.0,3.6,79.0,767.0,27040.0
30.0,4.5,6.0,4.0,2.0,3.0,4.75,1.0,8.0,322.0
33.0,4.0,3.3,3.0,3.0,3.0,1.58,1.0,278.0,10132.0
56.0,4.5,6.0,2.0,3.0,2.0,4.2,79.0,767.0,27037.0
32.0,3.5,3.0,5.0,3.0,3.0,2.5,1.0,268.0,10123.0
76.0,4.5,6.0,3.0,4.0,3.0,6.1,79.0,767.0,27025.0
56.0,4.0,4.0,4.0,3.0,3.0,4.4,79.0,767.0,27010.0
52.0,4.5,3.0,4.0,4.0,4.0,5.35,1.0,8.0,316.0
66.0,4.5,6.0,3.0,3.0,3.0,2.9,1.0,20.0,667.0
56.0,5.8,2.5,4.0,3.0,3.0,7.6,1.0,268.0,9556.0
67.5,4.5,8.0,3.0,3.0,3.0,8.8,79.0,764.0,26878.0
54.0,4.0,4.0,3.0,3.0,4.0,7.5,79.0,765.0,26914.0
70.0,6.1,3.5,3.0,3.0,3.0,6.5,79.0,764.0,26897.0
62.0,4.5,6.0,5.0,3.0,3.0,3.98,1.0,4.0,148.0
122.2,4.5,6.0,3.0,3.0,3.0,2.3,74.0,725.0,25969.0
45.0,5.0,3.0,4.0,4.0,4.0,6.5,1.0,9.0,364.0
42.4,8.0,6.0,4.0,3.0,3.0,6.25,79.0,765.0,26908.0
75.0,5.0,3.5,2.0,3.0,2.0,3.8,48.0,491.0,20207.0
35.0,4.0,3.0,3.0,3.0,3.0,1.9,1.0,268.0,10123.0
68.0,4.5,6.0,5.0,6.0,4.0,9.2,1.0,21.0,610.0
43.0,4.0,6.0,2.0,3.0,3.0,3.28,79.0,777.0,27454.0
42.0,4.5,6.0,4.0,4.0,3.0,6.9,1.0,3.0,109.0
52.0,4.5,6.0,5.0,3.0,3.0,8.0,1.0,5.0,163.0
38.0,4.5,6.0,5.0,3.0,4.0,6.9,1.0,5.0,169.0
66.0,6.2,7.0,5.0,3.0,3.0,10.0,1.0,19.0,626.0
164.0,4.5,5.0,1.0,3.0,1.0,3.5,74.0,718.0,25750.0
80.0,4.0,12.0,3.0,3.0,4.0,6.0,56.0,568.0,22357.0
74.0,4.02,8.0,4.0,7.0,4.0,5.85,79.0,777.0,27448.0
35.0,3.5,6.0,5.0,4.0,4.0,4.65,1.0,4.0,145.0
75.0,4.5,5.0,2.0,3.0,2.0,3.65,74.0,724.0,25942.0
56.0,4.5,5.0,5.0,4.0,5.0,7.8,79.0,764.0,26899.0
55.0,4.5,6.0,4.0,4.0,3.0,9.4,1.0,5.0,167.0
48.0,4.0,10.0,2.0,2.0,2.0,3.95,79.0,784.0,27574.0
41.0,4.5,6.0,4.0,3.0,3.0,4.5,1.0,4.0,118.0
100.0,5.0,10.0,3.0,4.0,3.0,5.5,79.0,784.0,27562.0
38.0,4.5,6.0,4.0,3.0,3.0,4.8,1.0,4.0,133.0
60.0,4.5,6.0,3.0,4.0,5.0,3.95,74.0,725.0,25969.0
89.0,4.5,8.0,2.0,3.0,2.0,5.0,48.0,491.0,20206.0
75.0,5.0,13.0,2.0,3.0,2.0,1.5,74.0,719.0,25816.0
44.0,3.8,3.0,5.0,6.0,4.0,3.87,1.0,19.0,622.0
66.0,5.0,5.0,2.0,3.0,3.0,3.4,74.0,724.0,25960.0
80.0,4.5,6.0,3.0,3.0,3.0,3.1,74.0,724.0,25942.0
72.4,4.5,14.0,3.0,3.0,3.0,8.7,79.0,767.0,27022.0
30.0,4.5,6.0,4.0,2.0,3.0,3.7,1.0,8.0,319.0
40.0,4.5,6.0,4.0,4.0,3.0,7.6,1.0,21.0,616.0
40.0,4.5,6.0,4.0,3.0,2.0,7.3,1.0,9.0,349.0
40.0,8.0,4.0,1.0,2.0,2.0,3.25,79.0,769.0,26809.0
61.0,4.0,6.0,1.0,2.0,2.0,3.0,74.0,724.0,25957.0
37.0,3.7,3.0,4.0,3.0,3.0,1.65,1.0,278.0,10132.0
63.0,4.5,6.0,3.0,3.0,3.0,4.1,74.0,724.0,25957.0
31.0,5.0,6.0,5.0,3.0,3.0,7.2,1.0,3.0,106.0
150.0,5.0,8.0,3.0,3.0,3.0,6.5,74.0,725.0,25987.0
53.4,4.5,6.0,2.0,3.0,2.0,4.55,79.0,764.0,26882.0
74.0,4.5,6.0,2.0,2.0,2.0,5.8,79.0,764.0,26881.0
55.0,4.0,6.0,4.0,4.0,4.0,6.3,79.0,764.0,26898.0
32.0,4.0,6.0,5.0,3.0,3.0,5.18,1.0,8.0,301.0
75.0,4.5,6.0,1.0,2.0,2.0,2.75,92.0,916.0,31150.0
115.0,4.5,6.0,2.0,3.0,2.0,8.99,79.0,777.0,27445.0
59.0,4.0,2.5,2.0,2.0,1.0,2.65,79.0,784.0,27574.0
36.0,4.0,6.0,5.0,5.0,3.0,7.0,79.0,766.0,27004.0
100.0,6.0,6.0,2.0,3.0,2.0,2.4,75.0,731.0,25993.0
44.0,4.5,6.0,6.0,4.0,3.0,5.95,1.0,4.0,142.0
40.0,4.5,6.0,3.0,3.0,3.0,6.3,1.0,4.0,148.0
40.0,4.5,8.0,1.0,2.0,2.0,1.38,79.0,784.0,27589.0
76.0,4.0,8.0,3.0,4.0,4.0,3.6,74.0,724.0,25948.0
99.0,5.0,18.0,3.0,3.0,3.0,7.2,74.0,724.0,25960.0
46.0,6.0,2.5,1.0,2.0,1.0,1.58,75.0,731.0,26029.0
71.0,4.5,6.0,2.0,3.0,2.0,3.2,74.0,724.0,25948.0
46.0,3.8,3.0,5.0,6.0,4.0,4.28,1.0,21.0,619.0
49.0,3.0,3.0,7.0,5.0,6.0,8.0,1.0,19.0,632.0
67.0,4.0,6.0,3.0,4.0,5.0,6.29,79.0,764.0,26881.0
81.0,4.5,6.0,4.0,3.0,3.0,7.9,79.0,764.0,26875.0
106.8,4.5,16.0,2.0,3.0,3.0,5.9,79.0,769.0,26800.0
60.0,4.0,6.0,3.0,4.0,5.0,3.7,74.0,725.0,25969.0
53.0,4.05,5.0,2.0,2.0,2.0,4.86,79.0,764.0,26881.0
90.0,4.5,13.0,3.0,3.0,4.0,8.85,56.0,568.0,22357.0
100.0,4.5,6.0,3.0,3.0,3.0,5.95,56.0,568.0,22402.0
100.0,4.5,6.0,5.0,4.0,4.0,9.5,79.0,764.0,26882.0
79.0,4.5,7.5,3.0,6.0,4.0,5.65,48.0,491.0,20224.0
65.0,4.5,6.0,3.0,4.0,4.0,7.5,79.0,764.0,26875.0
75.0,4.0,5.0,2.0,3.0,3.0,6.5,79.0,764.0,26878.0
45.0,6.7,4.0,3.0,3.0,3.0,3.45,92.0,916.0,31149.0
34.0,4.0,4.5,6.0,4.0,5.0,4.95,1.0,4.0,145.0
44.0,3.6,6.0,3.0,3.0,3.0,8.2,1.0,4.0,115.0
60.0,4.5,5.5,2.0,3.0,3.0,4.8,48.0,492.0,20258.0
38.0,4.5,6.0,4.0,3.0,3.0,5.35,1.0,7.0,298.0
40.0,4.5,6.0,2.0,2.0,2.0,3.65,79.0,764.0,26884.0
65.0,8.0,3.5,3.0,3.0,3.0,5.5,79.0,764.0,26872.0
50.0,11.0,6.0,3.0,2.0,2.0,7.2,1.0,268.0,9544.0
31.2,4.5,6.0,4.0,3.0,4.0,3.9,1.0,21.0,598.0
32.0,4.5,6.0,5.0,3.0,4.0,4.2,1.0,268.0,9538.0
43.0,4.5,6.0,5.0,5.0,5.0,7.0,1.0,3.0,91.0
40.0,4.0,6.0,2.0,2.0,2.0,3.35,79.0,769.0,26812.0
40.0,4.5,6.0,4.0,3.0,3.0,5.0,31.0,304.0,11350.0
42.0,4.5,6.0,5.0,6.0,3.0,5.2,1.0,8.0,328.0
90.0,4.5,6.0,5.0,5.0,3.0,8.6,31.0,306.0,11413.0
56.0,4.0,6.0,4.0,3.0,3.0,3.7,31.0,305.0,11407.0
56.0,4.0,6.0,4.0,3.0,3.0,3.65,31.0,305.0,11407.0
60.0,4.7,6.0,3.0,4.0,5.0,6.8,31.0,304.0,11350.0
46.0,4.2,3.0,4.0,4.0,3.0,6.8,1.0,5.0,163.0
46.0,5.0,3.0,3.0,3.0,3.0,3.25,31.0,306.0,11414.0
56.0,4.5,10.0,3.0,4.0,3.0,6.1,79.0,767.0,27028.0
50.0,4.5,6.0,5.0,3.0,3.0,9.8,1.0,19.0,625.0
51.0,3.7,6.0,3.0,2.0,2.0,5.7,1.0,7.0,283.0
45.0,4.5,6.0,7.0,4.0,3.0,8.6,1.0,19.0,632.0
110.0,6.0,6.0,3.0,5.0,4.0,8.1,79.0,769.0,26827.0
42.0,4.5,6.0,4.0,3.0,3.0,8.0,1.0,9.0,373.0
125.0,4.5,8.0,2.0,3.0,2.0,1.85,75.0,731.0,25996.0
35.0,5.0,5.0,2.0,2.0,2.0,4.0,79.0,767.0,27034.0
40.0,7.3,6.0,5.0,3.0,4.0,7.7,1.0,4.0,139.0
50.0,5.0,6.0,3.0,3.0,4.0,4.1,48.0,492.0,20257.0
82.0,4.1,6.0,2.0,3.0,3.0,9.0,79.0,777.0,27445.0
42.0,3.6,5.0,2.0,2.0,2.0,3.2,79.0,767.0,27034.0
250.0,4.5,6.0,2.0,3.0,3.0,6.1,74.0,723.0,25912.0
36.0,4.5,6.0,3.0,4.0,3.0,2.5,1.0,274.0,9892.0
